"datetime","season","rentMonth","rentHour","rentWeekday","temperature","humidity","rainfall","rentCount"
"2014-05-08 04:00:00",1,5,4,"Thurs",15.4,76,0,1
"2014-05-08 05:00:00",1,5,5,"Thurs",14.7,91,0.7,1
"2014-05-08 06:00:00",1,5,6,"Thurs",14.4,97,0.5,1
"2014-05-08 07:00:00",1,5,7,"Thurs",14.8,96,0.6,1
"2014-05-08 08:00:00",1,5,8,"Thurs",15.2,92,0,1
"2014-05-08 09:00:00",1,5,9,"Thurs",16.1,79,0,1
"2014-05-08 10:00:00",1,5,10,"Thurs",16.4,68,0,5
"2014-05-08 11:00:00",1,5,11,"Thurs",17.3,59,0,4
"2014-05-08 12:00:00",1,5,12,"Thurs",19.2,45,0,4
"2014-05-08 13:00:00",1,5,13,"Thurs",19.5,51,0,4
"2014-05-08 14:00:00",1,5,14,"Thurs",20.3,45,0,4
"2014-05-08 15:00:00",1,5,15,"Thurs",20.4,43,0,4
"2014-05-08 16:00:00",1,5,16,"Thurs",20.6,45,0,4
"2014-05-08 17:00:00",1,5,17,"Thurs",17.8,66,0,1
"2014-05-08 18:00:00",1,5,18,"Thurs",16.3,71,0,1
"2014-05-08 19:00:00",1,5,19,"Thurs",15.5,70,0,1
"2014-05-08 20:00:00",1,5,20,"Thurs",14.3,74,0,1
"2014-05-08 21:00:00",1,5,21,"Thurs",13.1,82,0,1
"2014-05-08 22:00:00",1,5,22,"Thurs",12.2,85,0,1
"2014-05-08 23:00:00",1,5,23,"Thurs",11.7,88,0,1
"2014-05-09 00:00:00",1,5,0,"Fri",11.2,90,0,1
"2014-05-09 01:00:00",1,5,1,"Fri",10.7,92,0,1
"2014-05-09 02:00:00",1,5,2,"Fri",10.2,94,0,1
"2014-05-09 03:00:00",1,5,3,"Fri",10,95,0,1
"2014-05-09 04:00:00",1,5,4,"Fri",9.7,96,0,1
"2014-05-09 05:00:00",1,5,5,"Fri",9.9,97,0,1
"2014-05-09 06:00:00",1,5,6,"Fri",10.1,96,0,1
"2014-05-09 07:00:00",1,5,7,"Fri",10.5,94,0,1
"2014-05-09 08:00:00",1,5,8,"Fri",11.8,87,0,1
